Date,Stock_Close,Stock_Dividends,r,RV,K,Expiry,Call_Close,Call_Sym,Put_Close,Put_Sym,Call_imp_vol,Put_imp_vol,Straddle_imp_vol,VRP,Straddle_Delta,Straddle_Gamma,Straddle_Vega,Straddle_Theta,Straddle_Rho,Straddle_Vanna,Straddle_Volga,Call_Delta,Call_Gamma,Call_Vega,Call_Theta,Call_Rho,Call_Vanna,Call_Volga,Put_Delta,Put_Gamma,Put_Vega,Put_Theta,Put_Rho,Put_Vanna,Put_Volga,Force_Close
2024-05-15,529.780029296875,0.0,0.054900000000000004,0.11958203542577964,500.0,2024-06-07,31.91,O:SPY240607C00500000,0.4,O:SPY240607P00500000,0.13449797911150338,0.14396972611866124,0.13946651259958748,0.01988447717380784,0.9144637525966918,0.009460815528902322,24.995797216526405,-50.70454612971962,0.3050249512661624,-2.1900435644767517,518.484906755149,0.9624296853871185,0.004424564624081142,11.267455414330811,-37.47249357514599,0.3224373991130827,-1.062194437952968,260.1042274373561,-0.04796593279042671,0.005036250904821179,13.728341802195596,-13.23205255457363,-0.01741244784692029,-1.127849126523784,258.380679317793,False
2024-05-16,528.6900024414062,0.0,0.055099999999999996,0.11958191209886894,500.0,2024-06-07,32.32,O:SPY240607C00500000,0.4,O:SPY240607P00500000,0.21341789699634012,0.14406137717912393,0.18440044590532784,0.0648185338064589,0.821336582176508,0.012729920053489122,41.67248850579877,-84.7390035606361,0.2549285331022948,-2.206244805103105,411.50599952849353,0.8706495769552064,0.0074148874888657875,28.08387552275707,-70.78151637772348,0.2717356996609888,-1.0625585045368182,159.87746394599628,-0.04931299477869844,0.005315032564623334,13.588612983041703,-13.957487182912633,-0.016807166558694023,-1.143686300566287,251.62853558249725,False
2024-05-17,529.4500122070312,0.0,0.055,0.11169008768879032,500.0,2024-06-07,29.95,O:SPY240607C00500000,0.3,O:SPY240607P00500000,1.0,0.14287951018720202,0.00010000000000000002,-0.11159008768879032,0.6045112963468285,0.007533388671535546,59.207284455153115,-431.44303490874074,0.15047746249197239,-1.0788562885132245,235.92516288269866,0.6443020574576059,0.002884132280504467,48.123346321699586,-419.3154236791053,0.1631960452037748,-0.046944010070842625,2.2435261181912787,-0.039790761110777395,0.004649256391031079,11.083938133453525,-12.127611229635411,-0.012718582711802404,-1.0319122784423818,233.68163676450737,False
2024-05-20,530.0599975585938,0.0,0.055,0.10975497200842667,500.0,2024-06-07,31.53,O:SPY240607C00500000,0.26,O:SPY240607P00500000,1.0,0.14579930457230728,0.1250484527349472,0.015293480726520522,0.6119339453203843,0.007267981480473958,56.17263947969536,-444.6135583630421,0.143578741334904,-1.0032649645932021,216.79099838567066,0.6474737629017159,0.0029724242696290435,46.39683480721636,-432.8362116162244,0.15418887223512262,-0.05303327211885891,2.507918769742439,-0.03553981758133162,0.004295557210844915,9.775804672479007,-11.77734674681772,-0.010610130900218607,-0.9502316924743431,214.28307961592822,False
2024-05-21,531.3599853515625,0.0,0.055,0.10460494457070409,500.0,2024-06-07,32.78,O:SPY240607C00500000,0.22,O:SPY240607P00500000,0.0917664859923254,0.15120016508964707,0.1355104521155357,0.03090550754483161,0.9682497608806541,0.004125286697421034,8.80072979597422,-39.12631043656291,0.24838727475621333,-0.9623481269905273,234.70840028351972,0.9989121812306657,0.0003284288574628542,0.4389811937704463,-27.780550521372913,0.2569057740405123,-0.12066726553871995,44.63760561512198,-0.030662420350011654,0.0037968578399581792,8.361748602203773,-11.345759915189998,-0.008518499284298948,-0.8416808614518073,190.07079466839775,False
2024-05-22,529.8300170898438,0.0,0.054900000000000004,0.10585378610076683,500.0,2024-06-07,30.31,O:SPY240607C00500000,0.27,O:SPY240607P00500000,1.0,0.15672881142054162,0.00010000000000000002,-0.10575378610076683,0.6135910980252006,0.007654680524559824,52.13187894358071,-479.2166150696868,0.1251798848995133,-0.9651651193191263,189.40925998411376,0.650488932643339,0.0032020017806161675,42.80311666564162,-464.95280888031414,0.13461778030251634,-0.062351900492992406,2.787303813461267,-0.03689783461813834,0.0044526787439436565,9.328762277939093,-14.263806189372655,-0.00943789540300306,-0.9028132188261339,186.62195617065248,False
2024-05-23,525.9600219726562,0.0,0.055099999999999996,0.10924593453009229,500.0,2024-06-07,26.87,O:SPY240607C00500000,0.35,O:SPY240607P00500000,1.0,0.15474679616056772,0.1051658142566681,-0.004080120273424193,0.591075220758568,0.00935784735927264,52.237957295117376,-504.59849057406035,0.1104198850927156,-1.118115583633272,195.51868580354736,0.639920641346647,0.0034048064856562893,41.114029921604875,-486.31557096067064,0.12178687411428138,-0.055867107218254095,2.1993136244432185,-0.04884542058807895,0.005953040873616351,11.123927373512501,-18.2829196133897,-0.011366989021565781,-1.0622484764150177,193.31937217910414,False
2024-05-24,529.4400024414062,0.0,0.0556,0.10717653045145256,500.0,2024-06-07,30.1,O:SPY240607C00500000,0.19,O:SPY240607P00500000,1.0,0.15878851574061453,0.00010000000000000002,-0.10707653045145256,0.6255454753487394,0.007455684840745451,45.86919664088435,-518.9861652904758,0.10838844699312081,-0.8513373776771894,158.52564302198476,0.65464026433923,0.003494761363643966,38.8732175275317,-505.85608628257074,0.11457652046699286,-0.07322768083182171,3.0728590827056412,-0.02909478899049056,0.003960923477101486,6.995979113352648,-13.130079007905096,-0.006188073473872048,-0.7781096968453677,155.45278393927913,False
2024-05-28,529.8099975585938,0.0,0.055,0.10713215039462068,500.0,2024-06-07,30.09,O:SPY240607C00500000,0.16,O:SPY240607P00500000,1.0,0.17304623750184683,0.00010000000000000002,-0.10703215039462068,0.6386119501003698,0.00750923425220857,40.046020464407675,-573.1296474473168,0.09025366980161327,-0.7502811302145642,125.21764177132032,0.6641834304718635,0.0038629966201060776,34.423424524738316,-558.5593259851834,0.09460542407246747,-0.08960940825360826,3.5858306251638616,-0.025571480371493704,0.003646237632102492,5.622595939669359,-14.57032146213337,-0.004351754270854205,-0.6606717219609559,121.63181114615645,False
2024-05-29,526.0999755859375,0.0,0.055,0.09108612013835207,500.0,2024-06-07,27.06,O:SPY240607C00500000,0.23,O:SPY240607P00500000,0.17223077277809218,0.177166829678991,0.17475528733730317,0.0836691671989511,0.9303815147009448,0.010035840748705803,13.485650470092601,-67.85420194992065,0.12838435893604766,-1.5707871551195076,249.9179837928042,0.9671299359590895,0.004859096821084343,6.434286065328551,-46.44336406683091,0.13381862102680642,-0.7718051177184835,124.5339331370986,-0.0367484212581447,0.005176743927621459,7.051364404764051,-21.410837883089748,-0.005434262090758765,-0.7989820374010242,125.38405065570558,False
2024-05-30,522.6099853515625,0.0,0.0548,0.09457976655233913,500.0,2024-06-07,23.76,O:SPY240607C00500000,0.19,O:SPY240607P00500000,0.2008978369004544,0.16481688574763304,0.18512919545769696,0.09054942890535783,0.8954493539479107,0.014091298163074154,17.023057519432356,-91.35286092040127,0.1057192318451865,-1.8059457198379203,237.93178369344034,0.9311373464908952,0.008183983329834065,10.691683968972784,-70.47147961653033,0.11020516071664271,-0.9591308512913275,114.80401261022276,-0.03568799254298449,0.005907314833240088,6.3313735504595705,-20.88138130387093,-0.0044859288714562155,-0.8468148685465929,123.12777108321758,False
2024-05-31,527.3699951171875,0.0,0.0548,0.09433725091141915,500.0,2024-06-07,27.49,O:SPY240607C00500000,0.04,O:SPY240607P00500000,1.0,0.16561520777205416,0.00010000000000000002,-0.09423725091141914,0.6664150192263772,0.006923780370653427,28.608157666785658,-697.661037308428,0.0608145759717968,-0.472668193190026,66.36172961366624,0.6759849315474789,0.004839026751268115,26.702893289617137,-689.9881715420045,0.06182387847458475,-0.11346245152468644,3.8476320643168913,-0.009569912321101604,0.002084753619385312,1.9052643771685225,-7.672865766423538,-0.001009302502787953,-0.3592057416653396,62.51409754934935,True
2024-06-03,527.7999877929688,0.0,0.054900000000000004,0.08632644754056687,527.0,2024-07-05,8.1,O:SPY240705C00527000,6.31,O:SPY240705P00527000,0.09518327087874896,0.12289669117588639,0.10907566855028271,0.02274922100971584,0.1745251582606253,0.04452253730147032,126.80420659153266,-76.904625143663,0.07400416799954351,-1.3803218120442673,51.017006795694584,0.5965103762967878,0.02497538496887702,63.069918321631214,-48.35673137561643,0.29213158983601956,-0.8744312467579147,34.79910032634399,-0.4219852180361625,0.0195471523325933,63.73428826990145,-28.54789376804657,-0.21812742183647604,-0.5058905652863525,16.217906469350595,False
2024-06-04,528.3900146484375,0.0,0.0548,0.07993787231360423,527.0,2024-07-05,8.43,O:SPY240705C00527000,6.12,O:SPY240705P00527000,0.09796278940432589,0.125617691751749,0.11183436139449478,0.031896489080890544,0.19463073389078567,0.04399778299224193,123.51618648201652,-80.54232398982134,0.08058299744550823,-1.519118585061472,61.40891296380447,0.6074968199010977,0.024579357044101986,61.35757119750365,-50.05708076602005,0.2852778107947597,-0.9542493545200431,41.55523393739965,-0.41286608601031205,0.019418425948139938,62.15861528451287,-30.485243223801298,-0.2046948133492515,-0.5648692305414288,19.853679026404816,False
2024-06-05,534.6699829101562,0.0,0.0548,0.08856173923539329,527.0,2024-07-05,12.09,O:SPY240705C00527000,3.8,O:SPY240705P00527000,0.08939500404908743,0.1260178512124746,0.10828634880632163,0.019724609570928336,0.47449754998352345,0.038826570910006825,102.49571022331752,-76.9642435665556,0.20761155288465202,-3.7899782183265267,399.38405045868893,0.7707655694782067,0.021460966548831752,47.88023484299694,-46.43501450344006,0.34921963114818616,-2.4239636259815383,283.89532351264853,-0.2962680194946833,0.017365604361175076,54.615475380320575,-30.52922906311554,-0.14160807826353414,-1.3660145923449885,115.48872694604042,False
2024-06-06,534.6599731445312,0.0,0.0548,0.08859009264226722,527.0,2024-07-05,11.77,O:SPY240705C00527000,3.71,O:SPY240705P00527000,0.08664089743181243,0.12657956246275417,0.10733997867628933,0.018749886034022112,0.4847264488822627,0.039811767271053705,98.97790006735093,-77.57298650994073,0.20306985845152878,-3.921113431463029,417.86608003065965,0.7799585036779286,0.02214450605947101,45.70492895122892,-45.9667904444901,0.33770216052524177,-2.553277792661859,304.2511823809028,-0.29523205479566594,0.0176672612115827,53.27297111612201,-31.606196065450625,-0.134632302073713,-1.3678356388011703,113.61489764975688,False
2024-06-07,534.010009765625,0.0,0.0547,0.08778164638249832,527.0,2024-07-05,11.61,O:SPY240705C00527000,3.66,O:SPY240705P00527000,0.09785262545675448,0.12432786588835243,0.11134087451249361,0.023559228129995294,0.44037598701116343,0.04057526326825822,101.03071128441655,-83.06116074874161,0.1745199881939508,-3.4123227797913733,307.07348701122874,0.7423508591548638,0.021930900967799802,48.568781363056445,-50.99053104935445,0.3054069758308006,-2.055600490737326,201.19795563905578,-0.30197487214370033,0.01864436230045842,52.46192992136011,-32.07062969938716,-0.13088698763684983,-1.3567222890540473,105.87553137217297,False
2024-06-10,535.6599731445312,0.0,0.0547,0.08800338653753309,527.0,2024-07-05,11.8,O:SPY240705C00527000,3.14,O:SPY240705P00527000,0.07630910480827752,0.1259387312484831,0.10282533139213922,0.014821944854606126,0.566099594949204,0.03978187364883065,84.8967322001044,-74.78617265641935,0.21736670566369984,-4.612514842432764,584.5922299442102,0.8377317714517798,0.021878119210424863,36.11750934289457,-42.17784427893899,0.32943842007005697,-3.102802441191299,449.6087177816951,-0.27163217650257576,0.017903754438405788,48.77922285720983,-32.608328377480355,-0.11207171440635713,-1.509712401241465,134.98351216251518,False
2024-06-11,536.9500122070312,0.0,0.0546,0.0879334711974003,527.0,2024-07-05,12.39,O:SPY240705C00527000,2.68,O:SPY240705P00527000,0.06373784647135336,0.12597934191403526,0.09904016378074884,0.011106692583348537,0.6634778203743295,0.0352934098092952,68.64772541407386,-68.94085770420654,0.24370315982077795,-5.0185736049708725,809.8740479277571,0.9091413293751351,0.0178795171500992,23.468906212330896,-36.44823304274673,0.33983817707563785,-3.382904402417279,648.334148130157,-0.2456635090008057,0.017413892659196,45.17881920174296,-32.492624661459814,-0.09613501725485989,-1.6356692025535937,161.5398997976001,False
2024-06-12,541.3599853515625,0.0,0.0547,0.09050805312352153,527.0,2024-07-05,16.3,O:SPY240705C00527000,1.38,O:SPY240705P00527000,1.0,0.11836946769728875,0.09533928782343862,0.004831234699917086,0.44148283157954726,0.017146928161686274,88.08987710484936,-442.2839023067496,0.11737854726569956,-1.9770709571945466,281.22998149663533,0.5977701484624868,0.0027516268694674556,54.40141872086101,-417.4316473740799,0.1753861223781024,0.0047014857409320866,-0.16366669280573443,-0.1562873168829395,0.014395301292218818,33.688458383988355,-24.85225493266971,-0.05800757511240283,-1.9817724429354786,281.3936481894411,False
2024-06-13,542.4500122070312,0.0,0.0547,0.08131223623047235,527.0,2024-07-05,17.07,O:SPY240705C00527000,1.05,O:SPY240705P00527000,1.0,0.11583171982932353,0.09018827356696128,0.008876037336488937,0.4698331978947149,0.016229286252994617,81.79821100698626,-452.65741798509845,0.12140611494372014,-2.005982190597335,307.96290460445414,0.6004246007365978,0.0028257379032127724,52.7923221576451,-430.1313224603385,0.1670501200648073,-0.0009539873009487004,0.03317860704862029,-0.13059140284188286,0.013403548349781844,29.00588884934117,-22.526095524759945,-0.04564400512108716,-2.0050282032963866,307.9297259974055,False
2024-06-14,542.780029296875,0.0,0.0547,0.08044397807164277,527.0,2024-07-05,16.48,O:SPY240705C00527000,1.31,O:SPY240705P00527000,1.0,0.12951563493389603,0.07552244958281516,-0.004921528488827612,0.45484970654236956,0.016282902765097647,81.48424441472162,-472.55946865215867,0.10982888777213562,-1.812018108011879,252.0632406784728,0.6011256011821615,0.0029152833925097797,51.12333972059269,-443.94348732416404,0.15786795585428615,-0.00474332951349742,0.16096674233817457,-0.14627589463979196,0.013367619372587866,30.36090469412892,-28.61598132799463,-0.04803906808215052,-1.8072747784983816,251.90227393613463,False
2024-06-17,547.0999755859375,0.0,0.0545,0.08382134598573102,527.0,2024-07-05,21.6,O:SPY240705C00527000,0.79,O:SPY240705P00527000,1.0,0.13343107840988638,0.10959612518548967,0.02577477919975865,0.5174731475480386,0.012898273700156596,71.36945210554074,-482.4765251530017,0.12246048296139916,-1.647993985280198,274.04115422558334,0.6139018421140295,0.0029667438688683414,49.33338769187336,-458.9321270415081,0.1522083365407533,-0.020582613651919587,0.768394706366759,-0.0964286945659909,0.009931529831288255,22.036064413667376,-23.544398111493585,-0.02974785357935414,-1.6274113716282783,273.2727595192166,False
2024-06-18,548.489990234375,0.0,0.054000000000000006,0.08385594069698109,527.0,2024-07-05,21.44,O:SPY240705C00527000,0.58,O:SPY240705P00527000,1.0,0.13328678717897682,0.00010000000000000002,-0.08375594069698108,0.5418683848829174,0.011734249122347211,65.4302494708741,-496.16577384356714,0.12161327196895541,-1.5382769439592485,269.5510749155296,0.6185985758258843,0.0030597869658216008,47.48663703604167,-475.289150592051,0.14362337680438875,-0.02846424730276317,1.0701932989787737,-0.07673019094296685,0.008674462156525611,17.943612434832428,-20.87662325151614,-0.022010104835433343,-1.5098126966564853,268.48088161655085,False
2024-06-20,547.0,0.0,0.0542,0.08525571745377948,527.0,2024-07-05,20.58,O:SPY240705C00527000,0.66,O:SPY240705P00527000,1.0,0.14136101177838833,0.00010000000000000002,-0.08515571745377948,0.5281083933998364,0.013189636816121484,61.84258539580149,-542.161796730374,0.10134402870145845,-1.5252681892307367,232.43112888316932,0.6156480635732129,0.003343091774676308,43.66315323373158,-515.3562806731145,0.12253395709166506,-0.032529738378890255,1.0932405631397721,-0.0875396701733765,0.009846545041445175,18.17943216206992,-26.805516057259474,-0.02118992839020661,-1.4927384508518464,231.33788832002955,False
2024-06-21,544.510009765625,1.759,0.0542,0.0865827157039515,527.0,2024-07-05,18.51,O:SPY240705C00527000,0.5,O:SPY240705P00527000,1.0,0.12564704814918431,0.10116725778579713,0.014584542081845633,0.528032886606708,0.014461482996087875,57.815458975519434,-563.35177495988,0.09309156918393363,-1.6626104093424174,249.71592286244248,0.6081423376360463,0.0035419684172998595,41.673106821909684,-540.1872904110372,0.1105996636134197,-0.028920495964776163,0.8610392691204183,-0.08010945102933831,0.010919514578788016,16.14235215360975,-23.16448454884281,-0.01750809442948608,-1.6336899133776412,248.85488359332206,False
2024-06-24,542.739990234375,0.0,0.0542,0.08227792272000223,527.0,2024-07-05,18.73,O:SPY240705C00527000,0.48,O:SPY240705P00527000,0.18814068893907127,0.12121062578395357,0.15882537164986132,0.0765474489298591,0.7322430193381857,0.026159908333206083,43.067657243168775,-119.1568903429592,0.13507413184457012,-2.945376316814426,356.8324226888137,0.8159241294848438,0.013789495938452863,27.293343114683545,-94.87630952917614,0.15146594788164117,-1.222555858945674,112.84841751315108,-0.08368111014665813,0.012370412394753219,15.774314128485228,-24.280580813783068,-0.01639181603707103,-1.722820457868752,243.98400517566267,False
2024-06-25,544.8300170898438,0.0,0.054299999999999994,0.08060311430031747,527.0,2024-07-05,18.52,O:SPY240705C00527000,0.28,O:SPY240705P00527000,1.0,0.12349819115750504,0.08588539099693299,0.005282276696615518,0.5577368375301287,0.01317589938255315,47.92265778658814,-620.3600073388643,0.08110574901990052,-1.4563749005553381,221.16047127008585,0.6123724671301443,0.003945514216736344,37.18049028383966,-601.0970140253554,0.09064452076869127,-0.04110981776894784,1.1393821348889372,-0.054635629600015556,0.009230385165816805,10.74216750274848,-19.262993313508918,-0.00953877174879075,-1.4152650827863904,220.02108913519692,False
2024-06-26,545.510009765625,0.0,0.054400000000000004,0.08055915987567866,527.0,2024-07-05,19.08,O:SPY240705C00527000,0.13,O:SPY240705P00527000,1.0,0.11667051883692393,0.00010000000000000002,-0.08045915987567866,0.5864789733406018,0.01083065622324517,41.07920225664318,-652.571369305408,0.07603686306915611,-1.1626573992121099,189.70000653768898,0.6177297304088402,0.004195438465539966,34.68009695566148,-640.0672659485355,0.08080841884512165,-0.05067726587971501,1.3800529541243378,-0.03125075706823832,0.006635217757705205,6.399105300981695,-12.504103356872513,-0.004771555775965542,-1.1119801333323949,188.31995358356465,False
2024-06-27,546.3699951171875,0.0,0.0548,0.07408279653356248,527.0,2024-07-05,20.28,O:SPY240705C00527000,0.1,O:SPY240705P00527000,0.14348283236046894,0.12435169554941536,0.13501838077306746,0.060935584239504986,0.9303983326485024,0.013358037305636911,12.862994602558622,-63.514105400833124,0.11618136487290506,-2.0130907022369326,308.48628002625924,0.9554680631151422,0.007770144785485896,7.924163805974653,-51.3730084440016,0.11946644785210685,-1.0993585173075404,157.59467827542002,-0.02506973046663985,0.005587892520151015,4.938830796583968,-12.141096956831525,-0.0032850829792017795,-0.913732184929392,150.8916017508392,False
2024-06-28,544.219970703125,0.0,0.0547,0.07049096240789993,527.0,2024-07-05,19.0,O:SPY240705C00527000,0.1,O:SPY240705P00527000,0.22042643499445497,0.12347791383538102,0.18389997072815895,0.11340900832025902,0.8338208896878269,0.019766757290276937,21.801207061656317,-133.04256030120914,0.08624642463443864,-2.0322374552726497,231.4080260158152,0.8612679024847002,0.013090879348045144,16.957073778925658,-118.79188032824885,0.08922999854320902,-1.058702796481154,88.14069426171336,-0.027447012796873338,0.006675877942231792,4.8441332827306605,-14.250679972960285,-0.0029835739087703777,-0.9735346587914956,143.26733175410186,True
2024-07-01,545.3400268554688,0.0,0.0548,0.06536743276888383,545.0,2024-08-02,8.76,O:SPY240802C00545000,5.4,O:SPY240802P00545000,0.10543541108929085,0.10265577117185475,0.1040458989799023,0.03867846621101846,0.1569955546505939,0.04468893791437268,131.67223730779682,-75.84076616039933,0.06805329522794673,-1.2483079898853746,41.62122179776639,0.5776306425705493,0.02205580381551275,65.86502137430585,-53.240886461507216,0.29166200964949046,-0.6061437920296725,19.97746591051427,-0.4206350879199554,0.02263313409885993,65.80721593349098,-22.59987969889211,-0.22360871442154373,-0.6421641978557021,21.64375588725212,False
2024-07-02,549.010009765625,0.0,0.0548,0.0676553266616341,545.0,2024-08-02,10.5,O:SPY240802C00545000,4.31,O:SPY240802P00545000,0.10031392872738591,0.10916029016373684,0.10475129958018663,0.03709597291855253,0.3154162189554466,0.04235130101719681,121.84222297985698,-78.60721190082462,0.14453187354467106,-2.63584060568452,178.17649354163495,0.6635195660085524,0.021934026175964245,60.52954617240971,-52.650844948507796,0.32289342533818766,-1.425302056127132,99.78234645410029,-0.34810334705310586,0.020417274841232562,61.31267680744728,-25.95636695231683,-0.1783615517935166,-1.210538549557388,78.39414708753466,False
2024-07-03,551.4600219726562,0.0,0.054900000000000004,0.0681297822950246,545.0,2024-08-02,12.44,O:SPY240802C00545000,3.47,O:SPY240802P00545000,0.10846153389063191,0.11015840554798298,0.10931084181815384,0.04118105952312924,0.4034822335961523,0.03894118875119014,113.0055850194208,-82.0900714098192,0.1803601218610807,-3.1544016558924706,272.1357698734769,0.7030791526143035,0.01958194788061425,56.38737014720976,-55.630076419364514,0.32762543606676225,-1.5992570624344737,138.96211415770995,-0.2995969190181512,0.019359240870575892,56.618214872211055,-26.459994990454685,-0.14726531420568156,-1.5551445934579968,133.1736557157669,False
